Epoch: [1][2320/2688], lr: 0.01000	Time 1.039 (1.087)	Data 0.000 (0.001)	Loss 4.3065 (4.5675)	Prec@1 12.500 (5.461)	Prec@5 34.375 (18.789)
Epoch: [1][2360/2688], lr: 0.01000	Time 1.090 (1.087)	Data 0.000 (0.001)	Loss 3.7511 (4.5617)	Prec@1 12.500 (5.514)	Prec@5 40.625 (18.962)
Epoch: [1][2400/2688], lr: 0.01000	Time 1.044 (1.087)	Data 0.000 (0.001)	Loss 4.5509 (4.5568)	Prec@1 6.250 (5.575)	Prec@5 25.000 (19.105)
Epoch: [1][2440/2688], lr: 0.01000	Time 1.049 (1.087)	Data 0.000 (0.001)	Loss 4.3063 (4.5517)	Prec@1 12.500 (5.639)	Prec@5 31.250 (19.234)
Epoch: [1][2480/2688], lr: 0.01000	Time 1.100 (1.086)	Data 0.000 (0.001)	Loss 4.0311 (4.5458)	Prec@1 6.250 (5.679)	Prec@5 28.125 (19.381)
Epoch: [1][2520/2688], lr: 0.01000	Time 1.098 (1.086)	Data 0.000 (0.001)	Loss 4.1456 (4.5393)	Prec@1 6.250 (5.767)	Prec@5 21.875 (19.566)
Epoch: [1][2560/2688], lr: 0.01000	Time 1.052 (1.086)	Data 0.000 (0.001)	Loss 4.4586 (4.5324)	Prec@1 6.250 (5.847)	Prec@5 25.000 (19.742)
Epoch: [1][2600/2688], lr: 0.01000	Time 1.102 (1.086)	Data 0.000 (0.001)	Loss 4.0372 (4.5261)	Prec@1 9.375 (5.933)	Prec@5 31.250 (19.914)
Epoch: [1][2640/2688], lr: 0.01000	Time 1.104 (1.085)	Data 0.000 (0.001)	Loss 4.4254 (4.5216)	Prec@1 12.500 (5.994)	Prec@5 21.875 (20.033)
Epoch: [1][2680/2688], lr: 0.01000	Time 1.041 (1.085)	Data 0.000 (0.001)	Loss 4.2149 (4.5156)	Prec@1 3.125 (6.075)	Prec@5 25.000 (20.205)
Test: [40/361]	Time 0.374 (0.435)	Loss 4.1410 (4.3177)	Loss1 4.1410 (4.3177)	Loss2 0.0658 (0.0735)	Prec@1 12.500 (7.851)	Prec@5 31.250 (26.905)
Test: [80/361]	Time 0.344 (0.401)	Loss 4.5272 (4.3384)	Loss1 4.5272 (4.3384)	Loss2 0.0770 (0.0735)	Prec@1 6.250 (7.600)	Prec@5 15.625 (25.694)
Test: [120/361]	Time 0.360 (0.390)	Loss 4.5279 (4.3557)	Loss1 4.5279 (4.3557)	Loss2 0.0810 (0.0726)	Prec@1 9.375 (7.567)	Prec@5 21.875 (25.594)
Test: [160/361]	Time 0.334 (0.384)	Loss 3.9902 (4.3742)	Loss1 3.9902 (4.3742)	Loss2 0.0580 (0.0728)	Prec@1 12.500 (7.220)	Prec@5 53.125 (25.019)
Test: [200/361]	Time 0.373 (0.381)	Loss 4.9361 (4.3777)	Loss1 4.9361 (4.3777)	Loss2 0.0796 (0.0729)	Prec@1 0.000 (7.400)	Prec@5 6.250 (25.031)
Test: [240/361]	Time 0.386 (0.378)	Loss 4.4395 (4.3851)	Loss1 4.4395 (4.3851)	Loss2 0.0674 (0.0726)	Prec@1 3.125 (7.300)	Prec@5 21.875 (24.780)
Test: [280/361]	Time 0.412 (0.375)	Loss 4.6202 (4.3836)	Loss1 4.6202 (4.3836)	Loss2 0.0898 (0.0728)	Prec@1 3.125 (7.306)	Prec@5 21.875 (24.644)
Test: [320/361]	Time 0.392 (0.374)	Loss 4.3923 (4.3743)	Loss1 4.3923 (4.3743)	Loss2 0.0868 (0.0731)	Prec@1 3.125 (7.311)	Prec@5 15.625 (24.718)
Test: [360/361]	Time 0.146 (0.371)	Loss 4.0890 (4.3686)	Loss1 4.0890 (4.3686)	Loss2 -0.0000 (0.0734)	Prec@1 0.000 (7.351)	Prec@5 50.000 (24.978)
Testing Results: Prec@1 7.351 Prec@5 24.978 Loss 4.36860 Loss1 4.36860 Loss2 0.07339
Best Prec@1: 7.351

Epoch: [2][0/2688], lr: 0.01000	Time 3.118 (3.118)	Data 1.917 (1.917)	Loss 4.1388 (4.1388)	Prec@1 12.500 (12.500)	Prec@5 25.000 (25.000)
Epoch: [2][40/2688], lr: 0.01000	Time 1.057 (1.133)	Data 0.000 (0.047)	Loss 4.2093 (4.1335)	Prec@1 3.125 (11.357)	Prec@5 34.375 (29.726)
Epoch: [2][80/2688], lr: 0.01000	Time 1.038 (1.105)	Data 0.000 (0.024)	Loss 4.2310 (4.0836)	Prec@1 6.250 (11.960)	Prec@5 31.250 (31.906)
Epoch: [2][120/2688], lr: 0.01000	Time 1.082 (1.090)	Data 0.000 (0.016)	Loss 4.3156 (4.0879)	Prec@1 12.500 (11.777)	Prec@5 25.000 (31.405)
Epoch: [2][160/2688], lr: 0.01000	Time 1.041 (1.085)	Data 0.000 (0.012)	Loss 4.0115 (4.0957)	Prec@1 18.750 (11.588)	Prec@5 28.125 (31.172)
Epoch: [2][200/2688], lr: 0.01000	Time 1.052 (1.082)	Data 0.000 (0.010)	Loss 3.6386 (4.0913)	Prec@1 21.875 (11.583)	Prec@5 43.750 (31.343)
Epoch: [2][240/2688], lr: 0.01000	Time 1.074 (1.077)	Data 0.000 (0.008)	Loss 4.1447 (4.0867)	Prec@1 6.250 (11.916)	Prec@5 28.125 (31.354)
Epoch: [2][280/2688], lr: 0.01000	Time 1.045 (1.076)	Data 0.000 (0.007)	Loss 4.0432 (4.0811)	Prec@1 18.750 (11.899)	Prec@5 34.375 (31.661)
Epoch: [2][320/2688], lr: 0.01000	Time 1.039 (1.074)	Data 0.000 (0.006)	Loss 4.1383 (4.0728)	Prec@1 12.500 (11.867)	Prec@5 25.000 (32.087)
Epoch: [2][360/2688], lr: 0.01000	Time 1.042 (1.074)	Data 0.000 (0.006)	Loss 3.9178 (4.0547)	Prec@1 28.125 (12.214)	Prec@5 46.875 (32.722)
Epoch: [2][400/2688], lr: 0.01000	Time 1.041 (1.073)	Data 0.000 (0.005)	Loss 3.5287 (4.0454)	Prec@1 21.875 (12.290)	Prec@5 43.750 (33.081)
Epoch: [2][440/2688], lr: 0.01000	Time 1.137 (1.077)	Data 0.000 (0.005)	Loss 4.0192 (4.0509)	Prec@1 6.250 (12.209)	Prec@5 28.125 (32.774)
Epoch: [2][480/2688], lr: 0.01000	Time 1.074 (1.080)	Data 0.000 (0.004)	Loss 4.2028 (4.0499)	Prec@1 3.125 (12.266)	Prec@5 28.125 (32.699)
Epoch: [2][520/2688], lr: 0.01000	Time 1.115 (1.084)	Data 0.000 (0.004)	Loss 3.9740 (4.0442)	Prec@1 18.750 (12.332)	Prec@5 40.625 (32.780)
Epoch: [2][560/2688], lr: 0.01000	Time 1.122 (1.086)	Data 0.000 (0.004)	Loss 4.3006 (4.0385)	Prec@1 6.250 (12.416)	Prec@5 25.000 (32.927)
Epoch: [2][600/2688], lr: 0.01000	Time 1.155 (1.088)	Data 0.000 (0.003)	Loss 3.6242 (4.0381)	Prec@1 12.500 (12.375)	Prec@5 53.125 (32.929)
Epoch: [2][640/2688], lr: 0.01000	Time 1.080 (1.089)	Data 0.000 (0.003)	Loss 3.6764 (4.0355)	Prec@1 18.750 (12.398)	Prec@5 34.375 (32.947)
Epoch: [2][680/2688], lr: 0.01000	Time 1.098 (1.091)	Data 0.000 (0.003)	Loss 3.8319 (4.0290)	Prec@1 15.625 (12.505)	Prec@5 31.250 (33.081)
Epoch: [2][720/2688], lr: 0.01000	Time 1.027 (1.093)	Data 0.000 (0.003)	Loss 3.4106 (4.0267)	Prec@1 18.750 (12.565)	Prec@5 46.875 (33.148)
Epoch: [2][760/2688], lr: 0.01000	Time 1.150 (1.093)	Data 0.000 (0.003)	Loss 3.8522 (4.0209)	Prec@1 18.750 (12.705)	Prec@5 46.875 (33.352)
Epoch: [2][800/2688], lr: 0.01000	Time 1.167 (1.094)	Data 0.000 (0.003)	Loss 4.0542 (4.0191)	Prec@1 9.375 (12.687)	Prec@5 31.250 (33.415)
Epoch: [2][840/2688], lr: 0.01000	Time 1.087 (1.094)	Data 0.000 (0.003)	Loss 4.3373 (4.0184)	Prec@1 18.750 (12.675)	Prec@5 28.125 (33.494)
Epoch: [2][880/2688], lr: 0.01000	Time 1.077 (1.095)	Data 0.000 (0.002)	Loss 3.9586 (4.0132)	Prec@1 12.500 (12.723)	Prec@5 34.375 (33.666)
Epoch: [2][920/2688], lr: 0.01000	Time 1.107 (1.096)	Data 0.001 (0.002)	Loss 3.9028 (4.0026)	Prec@1 15.625 (12.870)	Prec@5 40.625 (33.917)
Epoch: [2][960/2688], lr: 0.01000	Time 1.019 (1.095)	Data 0.000 (0.002)	Loss 3.9861 (3.9985)	Prec@1 21.875 (12.949)	Prec@5 31.250 (34.030)
Epoch: [2][1000/2688], lr: 0.01000	Time 1.050 (1.094)	Data 0.000 (0.002)	Loss 3.6295 (3.9950)	Prec@1 12.500 (13.018)	Prec@5 46.875 (34.153)
Epoch: [2][1040/2688], lr: 0.01000	Time 1.017 (1.092)	Data 0.000 (0.002)	Loss 3.8027 (3.9896)	Prec@1 12.500 (13.130)	Prec@5 34.375 (34.339)
Epoch: [2][1080/2688], lr: 0.01000	Time 1.086 (1.091)	Data 0.000 (0.002)	Loss 4.1143 (3.9830)	Prec@1 9.375 (13.234)	Prec@5 31.250 (34.517)
Epoch: [2][1120/2688], lr: 0.01000	Time 1.024 (1.090)	Data 0.000 (0.002)	Loss 3.6394 (3.9772)	Prec@1 18.750 (13.258)	Prec@5 34.375 (34.590)
Epoch: [2][1160/2688], lr: 0.01000	Time 1.021 (1.089)	Data 0.000 (0.002)	Loss 3.5507 (3.9727)	Prec@1 12.500 (13.324)	Prec@5 46.875 (34.711)
Epoch: [2][1200/2688], lr: 0.01000	Time 1.023 (1.088)	Data 0.000 (0.002)	Loss 3.7273 (3.9674)	Prec@1 15.625 (13.416)	Prec@5 37.500 (34.864)
Epoch: [2][1240/2688], lr: 0.01000	Time 1.020 (1.087)	Data 0.000 (0.002)	Loss 3.7018 (3.9620)	Prec@1 18.750 (13.485)	Prec@5 34.375 (35.022)
Epoch: [2][1280/2688], lr: 0.01000	Time 1.024 (1.086)	Data 0.000 (0.002)	Loss 4.2053 (3.9575)	Prec@1 9.375 (13.569)	Prec@5 25.000 (35.141)
Epoch: [2][1320/2688], lr: 0.01000	Time 1.018 (1.085)	Data 0.000 (0.002)	Loss 3.6117 (3.9535)	Prec@1 31.250 (13.647)	Prec@5 46.875 (35.212)
Epoch: [2][1360/2688], lr: 0.01000	Time 1.088 (1.085)	Data 0.000 (0.002)	Loss 3.5053 (3.9510)	Prec@1 15.625 (13.648)	Prec@5 40.625 (35.332)
Epoch: [2][1400/2688], lr: 0.01000	Time 1.076 (1.084)	Data 0.000 (0.002)	Loss 3.9705 (3.9467)	Prec@1 3.125 (13.664)	Prec@5 31.250 (35.439)
Epoch: [2][1440/2688], lr: 0.01000	Time 1.068 (1.084)	Data 0.000 (0.002)	Loss 3.7196 (3.9408)	Prec@1 25.000 (13.766)	Prec@5 43.750 (35.589)
Epoch: [2][1480/2688], lr: 0.01000	Time 1.020 (1.083)	Data 0.000 (0.002)	Loss 3.5919 (3.9365)	Prec@1 18.750 (13.865)	Prec@5 40.625 (35.671)
Epoch: [2][1520/2688], lr: 0.01000	Time 1.102 (1.082)	Data 0.000 (0.001)	Loss 3.3786 (3.9327)	Prec@1 21.875 (13.979)	Prec@5 50.000 (35.789)
Epoch: [2][1560/2688], lr: 0.01000	Time 1.274 (1.087)	Data 0.000 (0.001)	Loss 3.4566 (3.9271)	Prec@1 15.625 (14.051)	Prec@5 46.875 (35.951)
Epoch: [2][1600/2688], lr: 0.01000	Time 1.273 (1.090)	Data 0.000 (0.001)	Loss 4.1257 (3.9237)	Prec@1 28.125 (14.132)	Prec@5 31.250 (36.046)
Epoch: [2][1640/2688], lr: 0.01000	Time 1.270 (1.094)	Data 0.000 (0.001)	Loss 4.2699 (3.9182)	Prec@1 6.250 (14.216)	Prec@5 25.000 (36.175)
Epoch: [2][1680/2688], lr: 0.01000	Time 1.237 (1.098)	Data 0.000 (0.001)	Loss 3.9931 (3.9141)	Prec@1 12.500 (14.287)	Prec@5 28.125 (36.269)
Epoch: [2][1720/2688], lr: 0.01000	Time 1.278 (1.101)	Data 0.000 (0.001)	Loss 3.8066 (3.9106)	Prec@1 25.000 (14.345)	Prec@5 43.750 (36.367)
Epoch: [2][1760/2688], lr: 0.01000	Time 1.280 (1.104)	Data 0.000 (0.001)	Loss 3.9813 (3.9078)	Prec@1 9.375 (14.370)	Prec@5 37.500 (36.448)
Epoch: [2][1800/2688], lr: 0.01000	Time 1.429 (1.108)	Data 0.000 (0.001)	Loss 3.9532 (3.9032)	Prec@1 18.750 (14.438)	Prec@5 43.750 (36.558)
Epoch: [2][1840/2688], lr: 0.01000	Time 1.274 (1.110)	Data 0.000 (0.001)	Loss 3.9003 (3.8991)	Prec@1 15.625 (14.513)	Prec@5 34.375 (36.668)
Epoch: [2][1880/2688], lr: 0.01000	Time 1.196 (1.113)	Data 0.000 (0.001)	Loss 3.9432 (3.8954)	Prec@1 12.500 (14.578)	Prec@5 43.750 (36.751)
Epoch: [2][1920/2688], lr: 0.01000	Time 1.243 (1.116)	Data 0.000 (0.001)	Loss 3.2262 (3.8916)	Prec@1 31.250 (14.651)	Prec@5 59.375 (36.882)
Epoch: [2][1960/2688], lr: 0.01000	Time 1.280 (1.118)	Data 0.000 (0.001)	Loss 3.4192 (3.8865)	Prec@1 31.250 (14.777)	Prec@5 53.125 (37.003)
Epoch: [2][2000/2688], lr: 0.01000	Time 1.278 (1.121)	Data 0.000 (0.001)	Loss 3.7807 (3.8819)	Prec@1 18.750 (14.854)	Prec@5 46.875 (37.108)
Epoch: [2][2040/2688], lr: 0.01000	Time 1.280 (1.123)	Data 0.000 (0.001)	Loss 3.5362 (3.8771)	Prec@1 25.000 (14.931)	Prec@5 50.000 (37.240)
Epoch: [2][2080/2688], lr: 0.01000	Time 1.118 (1.123)	Data 0.000 (0.001)	Loss 4.0024 (3.8724)	Prec@1 3.125 (14.994)	Prec@5 25.000 (37.371)
Epoch: [2][2120/2688], lr: 0.01000	Time 1.108 (1.123)	Data 0.000 (0.001)	Loss 3.9694 (3.8674)	Prec@1 12.500 (15.092)	Prec@5 34.375 (37.493)
Epoch: [2][2160/2688], lr: 0.01000	Time 1.156 (1.123)	Data 0.000 (0.001)	Loss 3.9900 (3.8638)	Prec@1 9.375 (15.151)	Prec@5 31.250 (37.571)
Epoch: [2][2200/2688], lr: 0.01000	Time 1.106 (1.123)	Data 0.000 (0.001)	Loss 3.6883 (3.8609)	Prec@1 6.250 (15.189)	Prec@5 40.625 (37.622)
Epoch: [2][2240/2688], lr: 0.01000	Time 1.115 (1.123)	Data 0.000 (0.001)	Loss 3.8731 (3.8567)	Prec@1 9.375 (15.260)	Prec@5 46.875 (37.716)
Epoch: [2][2280/2688], lr: 0.01000	Time 1.120 (1.123)	Data 0.000 (0.001)	Loss 3.4895 (3.8532)	Prec@1 18.750 (15.339)	Prec@5 50.000 (37.816)
Epoch: [2][2320/2688], lr: 0.01000	Time 1.139 (1.123)	Data 0.000 (0.001)	Loss 3.5511 (3.8503)	Prec@1 21.875 (15.408)	Prec@5 50.000 (37.870)
Epoch: [2][2360/2688], lr: 0.01000	Time 1.119 (1.123)	Data 0.000 (0.001)	Loss 3.2235 (3.8471)	Prec@1 21.875 (15.446)	Prec@5 56.250 (37.961)
Epoch: [2][2400/2688], lr: 0.01000	Time 1.126 (1.123)	Data 0.000 (0.001)	Loss 3.8419 (3.8428)	Prec@1 9.375 (15.538)	Prec@5 31.250 (38.056)
Epoch: [2][2440/2688], lr: 0.01000	Time 1.113 (1.123)	Data 0.000 (0.001)	Loss 3.4984 (3.8384)	Prec@1 15.625 (15.613)	Prec@5 40.625 (38.176)
Epoch: [2][2480/2688], lr: 0.01000	Time 1.171 (1.123)	Data 0.000 (0.001)	Loss 3.5253 (3.8346)	Prec@1 15.625 (15.670)	Prec@5 37.500 (38.290)
Epoch: [2][2520/2688], lr: 0.01000	Time 1.118 (1.123)	Data 0.000 (0.001)	Loss 3.3394 (3.8302)	Prec@1 25.000 (15.718)	Prec@5 46.875 (38.397)
Epoch: [2][2560/2688], lr: 0.01000	Time 1.186 (1.123)	Data 0.000 (0.001)	Loss 4.1927 (3.8262)	Prec@1 12.500 (15.767)	Prec@5 34.375 (38.482)
Epoch: [2][2600/2688], lr: 0.01000	Time 1.151 (1.123)	Data 0.000 (0.001)	Loss 3.6713 (3.8216)	Prec@1 18.750 (15.857)	Prec@5 40.625 (38.590)
Epoch: [2][2640/2688], lr: 0.01000	Time 1.124 (1.123)	Data 0.000 (0.001)	Loss 3.3450 (3.8182)	Prec@1 21.875 (15.905)	Prec@5 46.875 (38.676)
Epoch: [2][2680/2688], lr: 0.01000	Time 1.115 (1.123)	Data 0.000 (0.001)	Loss 3.3691 (3.8136)	Prec@1 31.250 (15.989)	Prec@5 50.000 (38.780)
Test: [40/361]	Time 0.351 (0.446)	Loss 4.1252 (3.9869)	Loss1 4.1252 (3.9869)	Loss2 0.0428 (0.0460)	Prec@1 21.875 (14.710)	Prec@5 34.375 (36.509)
Test: [80/361]	Time 0.328 (0.410)	Loss 3.7889 (3.9866)	Loss1 3.7889 (3.9866)	Loss2 0.0449 (0.0456)	Prec@1 18.750 (14.583)	Prec@5 37.500 (36.150)
Test: [120/361]	Time 0.328 (0.400)	Loss 4.4224 (4.0442)	Loss1 4.4224 (4.0442)	Loss2 0.0592 (0.0455)	Prec@1 12.500 (14.101)	Prec@5 18.750 (35.744)
Test: [160/361]	Time 0.343 (0.394)	Loss 3.5566 (4.0360)	Loss1 3.5566 (4.0360)	Loss2 0.0343 (0.0453)	Prec@1 28.125 (14.092)	Prec@5 53.125 (35.656)
Test: [200/361]	Time 0.365 (0.391)	Loss 4.8653 (4.0312)	Loss1 4.8653 (4.0312)	Loss2 0.0563 (0.0451)	Prec@1 9.375 (14.288)	Prec@5 15.625 (35.852)
Test: [240/361]	Time 0.343 (0.390)	Loss 4.5220 (4.0453)	Loss1 4.5220 (4.0453)	Loss2 0.0331 (0.0452)	Prec@1 3.125 (14.251)	Prec@5 18.750 (35.490)
Test: [280/361]	Time 0.382 (0.389)	Loss 4.8344 (4.0484)	Loss1 4.8344 (4.0484)	Loss2 0.0490 (0.0450)	Prec@1 3.125 (14.101)	Prec@5 21.875 (35.532)
Test: [320/361]	Time 0.329 (0.387)	Loss 4.0074 (4.0383)	Loss1 4.0074 (4.0383)	Loss2 0.0527 (0.0452)	Prec@1 9.375 (14.272)	Prec@5 25.000 (35.748)
Test: [360/361]	Time 0.153 (0.384)	Loss 3.9415 (4.0294)	Loss1 3.9415 (4.0294)	Loss2 0.0000 (0.0452)	Prec@1 0.000 (14.303)	Prec@5 50.000 (36.018)
Testing Results: Prec@1 14.303 Prec@5 36.018 Loss 4.02938 Loss1 4.02938 Loss2 0.04521
Best Prec@1: 14.303

Epoch: [3][0/2688], lr: 0.01000	Time 3.821 (3.821)	Data 2.563 (2.563)	Loss 3.3845 (3.3845)	Prec@1 31.250 (31.250)	Prec@5 50.000 (50.000)
Epoch: [3][40/2688], lr: 0.01000	Time 1.138 (1.189)	Data 0.000 (0.063)	Loss 3.1911 (3.4496)	Prec@1 28.125 (21.875)	Prec@5 59.375 (49.009)
Epoch: [3][80/2688], lr: 0.01000	Time 1.105 (1.155)	Data 0.000 (0.032)	Loss 3.4836 (3.4830)	Prec@1 34.375 (20.872)	Prec@5 40.625 (47.531)
Epoch: [3][120/2688], lr: 0.01000	Time 1.119 (1.144)	Data 0.000 (0.021)	Loss 3.5854 (3.4954)	Prec@1 18.750 (21.023)	Prec@5 50.000 (46.823)
Epoch: [3][160/2688], lr: 0.01000	Time 1.071 (1.141)	Data 0.000 (0.016)	Loss 3.7727 (3.5071)	Prec@1 15.625 (20.769)	Prec@5 37.500 (46.293)
Epoch: [3][200/2688], lr: 0.01000	Time 1.115 (1.137)	Data 0.000 (0.013)	Loss 3.8700 (3.5006)	Prec@1 3.125 (21.175)	Prec@5 46.875 (46.331)
Epoch: [3][240/2688], lr: 0.01000	Time 1.079 (1.134)	Data 0.000 (0.011)	Loss 3.3433 (3.5032)	Prec@1 25.000 (21.019)	Prec@5 46.875 (46.214)
Epoch: [3][280/2688], lr: 0.01000	Time 1.147 (1.133)	Data 0.000 (0.009)	Loss 3.6278 (3.5092)	Prec@1 21.875 (21.052)	Prec@5 40.625 (46.097)
Epoch: [3][320/2688], lr: 0.01000	Time 1.080 (1.130)	Data 0.000 (0.008)	Loss 3.1261 (3.5046)	Prec@1 21.875 (21.223)	Prec@5 56.250 (46.398)
Epoch: [3][360/2688], lr: 0.01000	Time 1.147 (1.128)	Data 0.000 (0.007)	Loss 3.4558 (3.5077)	Prec@1 31.250 (21.226)	Prec@5 40.625 (46.434)
Epoch: [3][400/2688], lr: 0.01000	Time 1.112 (1.127)	Data 0.000 (0.007)	Loss 3.4762 (3.5059)	Prec@1 12.500 (21.306)	Prec@5 46.875 (46.462)
Epoch: [3][440/2688], lr: 0.01000	Time 1.142 (1.125)	Data 0.000 (0.006)	Loss 3.4602 (3.5007)	Prec@1 21.875 (21.535)	Prec@5 50.000 (46.521)
Epoch: [3][480/2688], lr: 0.01000	Time 1.142 (1.123)	Data 0.001 (0.006)	Loss 3.1732 (3.4963)	Prec@1 31.250 (21.589)	Prec@5 53.125 (46.680)
Epoch: [3][520/2688], lr: 0.01000	Time 1.148 (1.123)	Data 0.000 (0.005)	Loss 3.7120 (3.4903)	Prec@1 15.625 (21.551)	Prec@5 53.125 (46.797)
Epoch: [3][560/2688], lr: 0.01000	Time 1.145 (1.122)	Data 0.000 (0.005)	Loss 3.7421 (3.4889)	Prec@1 28.125 (21.596)	Prec@5 37.500 (46.780)
Epoch: [3][600/2688], lr: 0.01000	Time 1.076 (1.121)	Data 0.000 (0.005)	Loss 3.6146 (3.4867)	Prec@1 9.375 (21.558)	Prec@5 37.500 (46.745)
Epoch: [3][640/2688], lr: 0.01000	Time 1.103 (1.120)	Data 0.000 (0.004)	Loss 4.0442 (3.4848)	Prec@1 12.500 (21.646)	Prec@5 31.250 (46.714)
Epoch: [3][680/2688], lr: 0.01000	Time 1.134 (1.119)	Data 0.000 (0.004)	Loss 2.8372 (3.4774)	Prec@1 37.500 (21.829)	Prec@5 68.750 (46.889)
Epoch: [3][720/2688], lr: 0.01000	Time 1.093 (1.118)	Data 0.000 (0.004)	Loss 3.2749 (3.4700)	Prec@1 21.875 (21.936)	Prec@5 50.000 (47.031)
Epoch: [3][760/2688], lr: 0.01000	Time 1.057 (1.116)	Data 0.000 (0.004)	Loss 3.4157 (3.4668)	Prec@1 25.000 (22.006)	Prec@5 46.875 (47.093)
Epoch: [3][800/2688], lr: 0.01000	Time 1.106 (1.114)	Data 0.000 (0.003)	Loss 3.8276 (3.4688)	Prec@1 12.500 (22.008)	Prec@5 31.250 (47.066)
Epoch: [3][840/2688], lr: 0.01000	Time 1.088 (1.112)	Data 0.000 (0.003)	Loss 3.5910 (3.4616)	Prec@1 9.375 (22.042)	Prec@5 56.250 (47.254)
Epoch: [3][880/2688], lr: 0.01000	Time 1.040 (1.111)	Data 0.000 (0.003)	Loss 3.4747 (3.4596)	Prec@1 15.625 (22.038)	Prec@5 37.500 (47.290)
Epoch: [3][920/2688], lr: 0.01000	Time 1.135 (1.109)	Data 0.001 (0.003)	Loss 3.6148 (3.4544)	Prec@1 28.125 (22.123)	Prec@5 53.125 (47.384)
Epoch: [3][960/2688], lr: 0.01000	Time 1.141 (1.108)	Data 0.000 (0.003)	Loss 3.2556 (3.4514)	Prec@1 25.000 (22.161)	Prec@5 56.250 (47.447)
Epoch: [3][1000/2688], lr: 0.01000	Time 1.048 (1.107)	Data 0.000 (0.003)	Loss 2.8563 (3.4468)	Prec@1 37.500 (22.271)	Prec@5 62.500 (47.562)
Epoch: [3][1040/2688], lr: 0.01000	Time 1.079 (1.106)	Data 0.000 (0.003)	Loss 4.0740 (3.4477)	Prec@1 18.750 (22.313)	Prec@5 40.625 (47.586)
Epoch: [3][1080/2688], lr: 0.01000	Time 1.112 (1.105)	Data 0.000 (0.003)	Loss 3.0466 (3.4454)	Prec@1 15.625 (22.395)	Prec@5 53.125 (47.612)
Epoch: [3][1120/2688], lr: 0.01000	Time 1.122 (1.104)	Data 0.000 (0.003)	Loss 3.1349 (3.4429)	Prec@1 25.000 (22.446)	Prec@5 43.750 (47.653)
Epoch: [3][1160/2688], lr: 0.01000	Time 1.064 (1.103)	Data 0.000 (0.002)	Loss 3.6871 (3.4400)	Prec@1 21.875 (22.491)	Prec@5 37.500 (47.785)
Epoch: [3][1200/2688], lr: 0.01000	Time 1.039 (1.102)	Data 0.000 (0.002)	Loss 3.4259 (3.4395)	Prec@1 21.875 (22.497)	Prec@5 40.625 (47.744)
Epoch: [3][1240/2688], lr: 0.01000	Time 1.040 (1.101)	Data 0.000 (0.002)	Loss 2.7030 (3.4376)	Prec@1 28.125 (22.494)	Prec@5 56.250 (47.759)
Epoch: [3][1280/2688], lr: 0.01000	Time 1.118 (1.101)	Data 0.000 (0.002)	Loss 3.2651 (3.4347)	Prec@1 25.000 (22.600)	Prec@5 50.000 (47.851)
Epoch: [3][1320/2688], lr: 0.01000	Time 1.108 (1.100)	Data 0.000 (0.002)	Loss 3.8768 (3.4312)	Prec@1 25.000 (22.644)	Prec@5 43.750 (47.958)
Epoch: [3][1360/2688], lr: 0.01000	Time 1.097 (1.100)	Data 0.000 (0.002)	Loss 3.0027 (3.4287)	Prec@1 28.125 (22.644)	Prec@5 62.500 (48.067)
Epoch: [3][1400/2688], lr: 0.01000	Time 1.044 (1.099)	Data 0.000 (0.002)	Loss 3.3983 (3.4245)	Prec@1 31.250 (22.705)	Prec@5 50.000 (48.184)
Epoch: [3][1440/2688], lr: 0.01000	Time 1.066 (1.099)	Data 0.000 (0.002)	Loss 3.7607 (3.4220)	Prec@1 25.000 (22.721)	Prec@5 34.375 (48.217)
Epoch: [3][1480/2688], lr: 0.01000	Time 1.127 (1.098)	Data 0.000 (0.002)	Loss 2.7660 (3.4213)	Prec@1 34.375 (22.717)	Prec@5 62.500 (48.242)
Epoch: [3][1520/2688], lr: 0.01000	Time 1.039 (1.098)	Data 0.000 (0.002)	Loss 3.4360 (3.4185)	Prec@1 25.000 (22.775)	Prec@5 31.250 (48.303)
Epoch: [3][1560/2688], lr: 0.01000	Time 1.157 (1.098)	Data 0.000 (0.002)	Loss 4.0525 (3.4179)	Prec@1 25.000 (22.800)	Prec@5 46.875 (48.308)
Epoch: [3][1600/2688], lr: 0.01000	Time 1.081 (1.098)	Data 0.000 (0.002)	Loss 2.8590 (3.4157)	Prec@1 37.500 (22.847)	Prec@5 62.500 (48.366)
Epoch: [3][1640/2688], lr: 0.01000	Time 1.083 (1.099)	Data 0.000 (0.002)	Loss 3.6880 (3.4137)	Prec@1 21.875 (22.879)	Prec@5 40.625 (48.385)
Epoch: [3][1680/2688], lr: 0.01000	Time 1.126 (1.099)	Data 0.000 (0.002)	Loss 3.3149 (3.4106)	Prec@1 25.000 (22.938)	Prec@5 46.875 (48.461)
Epoch: [3][1720/2688], lr: 0.01000	Time 1.220 (1.099)	Data 0.000 (0.002)	Loss 3.2234 (3.4082)	Prec@1 28.125 (22.981)	Prec@5 53.125 (48.551)
Epoch: [3][1760/2688], lr: 0.01000	Time 1.133 (1.099)	Data 0.000 (0.002)	Loss 3.8631 (3.4046)	Prec@1 18.750 (23.083)	Prec@5 40.625 (48.634)
Epoch: [3][1800/2688], lr: 0.01000	Time 1.078 (1.099)	Data 0.000 (0.002)	Loss 3.5512 (3.4013)	Prec@1 18.750 (23.138)	Prec@5 40.625 (48.683)
